,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,time_sec,subject_no
745,2,Calming - Three Back Task,F,867.0,3.0,3.0,98.93600000000015,4
746,2,Calming - Three Back Task,C,523.0,3.0,4.0,101.00300000000016,4
747,2,Calming - Three Back Task,H,1167.0,3.0,4.0,103.05250000000001,4
748,3,Calming - Three Back Task,D,0.0,3.0,,120.13400000000001,4
749,3,Calming - Three Back Task,X,0.0,3.0,,122.2505000000001,4
750,3,Calming - Three Back Task,M,0.0,3.0,,124.31650000000013,4
751,3,Calming - Three Back Task,I,219.0,3.0,3.0,126.43299999999999,4
752,3,Calming - Three Back Task,X,14.0,3.0,4.0,128.51650000000018,4
753,3,Calming - Three Back Task,M,827.0,4.0,4.0,130.60000000000014,4
754,3,Calming - Three Back Task,P,295.0,3.0,3.0,132.69950000000017,4
755,3,Calming - Three Back Task,S,272.0,3.0,4.0,134.78250000000003,4
756,3,Calming - Three Back Task,A,291.0,3.0,3.0,136.8655000000001,4
757,3,Calming - Three Back Task,N,970.0,3.0,4.0,138.94849999999997,4
758,3,Calming - Three Back Task,W,290.0,3.0,3.0,141.0150000000001,4
759,3,Calming - Three Back Task,V,350.0,3.0,3.0,143.08100000000013,4
760,3,Calming - Three Back Task,A,281.0,3.0,4.0,145.13049999999998,4
761,3,Calming - Three Back Task,W,446.0,4.0,4.0,147.18000000000006,4
762,3,Calming - Three Back Task,B,177.0,3.0,3.0,149.23000000000002,4
763,3,Calming - Three Back Task,A,536.0,4.0,4.0,151.26300000000015,4
764,3,Calming - Three Back Task,Y,158.0,3.0,3.0,153.3125,4
765,3,Calming - Three Back Task,B,353.0,4.0,4.0,155.346,4
766,3,Calming - Three Back Task,A,0.0,4.0,,157.37900000000013,4
767,3,Calming - Three Back Task,R,254.0,3.0,3.0,159.462,4
768,3,Calming - Three Back Task,P,176.0,3.0,3.0,161.279,4
769,3,Calming - Three Back Task,C,1078.0,3.0,3.0,163.31349999999998,4
770,4,Calming - One Back Task,V,0.0,3.0,,180.37650000000008,4
771,4,Calming - One Back Task,I,1484.0,3.0,3.0,182.52650000000017,4
772,4,Calming - One Back Task,Q,342.0,3.0,3.0,184.625,4
773,4,Calming - One Back Task,H,592.0,3.0,3.0,186.6590000000001,4
774,4,Calming - One Back Task,C,305.0,3.0,3.0,188.70849999999996,4
775,4,Calming - One Back Task,N,963.0,3.0,3.0,190.75800000000004,4
776,4,Calming - One Back Task,V,389.0,3.0,3.0,192.79150000000004,4
777,4,Calming - One Back Task,Y,293.0,3.0,3.0,194.84050000000002,4
778,4,Calming - One Back Task,Y,426.0,4.0,3.0,196.87450000000013,4
779,4,Calming - One Back Task,K,281.0,3.0,3.0,198.89049999999997,4
780,4,Calming - One Back Task,K,58.0,4.0,4.0,200.9235000000001,4
781,4,Calming - One Back Task,I,234.0,3.0,3.0,202.95600000000013,4
782,4,Calming - One Back Task,I,372.0,4.0,4.0,204.98950000000013,4
783,4,Calming - One Back Task,O,89.0,3.0,3.0,206.97250000000008,4
784,4,Calming - One Back Task,E,434.0,3.0,3.0,209.00549999999998,4
785,4,Calming - One Back Task,D,471.0,3.0,3.0,211.0385000000001,4
786,4,Calming - One Back Task,V,101.0,3.0,3.0,213.10550000000012,4
787,4,Calming - One Back Task,V,95.0,4.0,4.0,215.13850000000002,4
788,4,Calming - One Back Task,N,98.0,3.0,3.0,217.17100000000005,4
789,4,Calming - One Back Task,N,273.0,4.0,4.0,219.20450000000005,4
790,4,Calming - One Back Task,D,124.0,3.0,3.0,221.23750000000018,4
791,4,Calming - One Back Task,W,431.0,3.0,3.0,223.288,4
792,5,Calming - Three Back Task,C,0.0,3.0,,240.30100000000016,4
793,5,Calming - Three Back Task,B,0.0,3.0,,242.36800000000017,4
794,5,Calming - Three Back Task,Q,0.0,3.0,,244.45100000000002,4
795,5,Calming - Three Back Task,Y,754.0,3.0,4.0,246.55100000000016,4
796,5,Calming - Three Back Task,R,871.0,3.0,3.0,248.58349999999996,4
797,5,Calming - Three Back Task,I,379.0,3.0,3.0,250.63350000000014,4
798,5,Calming - Three Back Task,Y,919.0,4.0,4.0,252.66600000000017,4
799,5,Calming - Three Back Task,N,0.0,3.0,,254.69950000000017,4
800,5,Calming - Three Back Task,Y,193.0,3.0,4.0,256.7825,4
801,5,Calming - Three Back Task,X,748.0,3.0,3.0,258.56600000000003,4
802,5,Calming - Three Back Task,F,1110.0,3.0,4.0,260.6165000000001,4
803,5,Calming - Three Back Task,U,486.0,3.0,4.0,262.66550000000007,4
804,5,Calming - Three Back Task,H,795.0,4.0,4.0,264.69849999999997,4
805,5,Calming - Three Back Task,U,710.0,3.0,3.0,266.7315000000001,4
806,5,Calming - Three Back Task,U,262.0,3.0,4.0,268.7640000000001,4
807,5,Calming - Three Back Task,H,345.0,4.0,3.0,270.798,4
808,5,Calming - Three Back Task,W,426.0,3.0,3.0,272.83100000000013,4
809,5,Calming - Three Back Task,U,270.0,4.0,4.0,274.86350000000016,4
810,5,Calming - Three Back Task,H,480.0,4.0,4.0,276.89750000000004,4
811,5,Calming - Three Back Task,F,359.0,3.0,4.0,278.93000000000006,4
812,5,Calming - Three Back Task,I,204.0,3.0,3.0,280.98,4
813,5,Calming - Three Back Task,V,824.0,3.0,4.0,283.0305000000001,4
814,6,Calming - One Back Task,U,0.0,3.0,,300.077,4
815,6,Calming - One Back Task,R,624.0,3.0,4.0,302.16049999999996,4
816,6,Calming - One Back Task,O,388.0,3.0,4.0,304.193,4
817,6,Calming - One Back Task,P,29.0,3.0,3.0,306.24250000000006,4
818,6,Calming - One Back Task,P,633.0,4.0,4.0,307.92600000000016,4
819,6,Calming - One Back Task,P,206.0,4.0,4.0,309.99300000000017,4
820,6,Calming - One Back Task,U,304.0,3.0,3.0,312.0585000000001,4
821,6,Calming - One Back Task,Z,0.0,3.0,,314.125,4
822,6,Calming - One Back Task,U,482.0,3.0,3.0,316.25850000000014,4
823,6,Calming - One Back Task,M,378.0,3.0,3.0,318.32400000000007,4
824,6,Calming - One Back Task,M,476.0,4.0,4.0,320.3745000000001,4
825,6,Calming - One Back Task,W,232.0,3.0,3.0,322.491,4
826,6,Calming - One Back Task,I,241.0,3.0,3.0,324.558,4
827,6,Calming - One Back Task,F,0.0,3.0,,326.6410000000001,4
828,6,Calming - One Back Task,M,0.0,3.0,,328.8410000000001,4
829,6,Calming - One Back Task,A,0.0,3.0,,331.04100000000017,4
830,6,Calming - One Back Task,G,453.0,3.0,3.0,333.24,4
831,6,Calming - One Back Task,G,81.0,4.0,4.0,335.3900000000001,4
832,6,Calming - One Back Task,R,361.0,3.0,3.0,337.48950000000013,4
833,6,Calming - One Back Task,Q,168.0,3.0,3.0,339.58900000000017,4
834,6,Calming - One Back Task,R,470.0,4.0,3.0,341.6725000000001,4
835,6,Calming - One Back Task,Q,0.0,3.0,,343.855,4
836,7,Calming - One Back Task,S,0.0,3.0,,361.00250000000005,4
837,7,Calming - One Back Task,R,753.0,3.0,3.0,363.08500000000004,4
838,7,Calming - One Back Task,V,17.0,3.0,3.0,365.15200000000004,4
839,7,Calming - One Back Task,V,465.0,4.0,4.0,367.2180000000001,4
840,7,Calming - One Back Task,O,156.0,3.0,3.0,369.30200000000013,4
841,7,Calming - One Back Task,A,200.0,3.0,3.0,371.33450000000016,4
842,7,Calming - One Back Task,C,372.0,3.0,3.0,373.384,4
843,7,Calming - One Back Task,N,465.0,3.0,3.0,375.384,4
844,7,Calming - One Back Task,Y,448.0,3.0,3.0,377.5345,4
845,7,Calming - One Back Task,V,402.0,3.0,3.0,379.6165000000001,4
846,7,Calming - One Back Task,V,161.0,4.0,4.0,381.616,4
847,7,Calming - One Back Task,J,185.0,3.0,3.0,383.6500000000001,4
848,7,Calming - One Back Task,U,33.0,3.0,3.0,385.69900000000007,4
849,7,Calming - One Back Task,U,17.0,4.0,4.0,387.7325000000001,4
850,7,Calming - One Back Task,U,31.0,4.0,4.0,389.78200000000015,4
851,7,Calming - One Back Task,Y,465.0,3.0,3.0,391.84900000000016,4
852,7,Calming - One Back Task,Y,452.0,4.0,4.0,393.93100000000004,4
853,7,Calming - One Back Task,J,251.0,3.0,3.0,396.0310000000002,4
854,7,Calming - One Back Task,I,154.0,3.0,3.0,398.09850000000006,4
855,7,Calming - One Back Task,S,240.0,3.0,3.0,400.19849999999997,4
856,7,Calming - One Back Task,U,447.0,3.0,3.0,402.2475000000002,4
857,7,Calming - One Back Task,P,428.0,3.0,3.0,404.297,4
858,8,Calming - Three Back Task,L,0.0,3.0,,421.328,4
859,8,Calming - Three Back Task,A,0.0,3.0,,423.4275,4
860,8,Calming - Three Back Task,P,0.0,3.0,,425.5105000000001,4
861,8,Calming - Three Back Task,L,303.0,4.0,4.0,427.5935000000002,4
862,8,Calming - Three Back Task,A,213.0,4.0,4.0,429.6270000000002,4
863,8,Calming - Three Back Task,N,151.0,3.0,3.0,431.67650000000003,4
864,8,Calming - Three Back Task,W,431.0,3.0,3.0,433.70950000000016,4
865,8,Calming - Three Back Task,C,211.0,3.0,3.0,435.74250000000006,4
866,8,Calming - Three Back Task,L,472.0,3.0,4.0,437.77600000000007,4
867,8,Calming - Three Back Task,W,955.0,4.0,4.0,439.8430000000001,4
868,8,Calming - Three Back Task,U,202.0,3.0,3.0,441.90800000000013,4
869,8,Calming - Three Back Task,S,432.0,3.0,3.0,443.9760000000001,4
870,8,Calming - Three Back Task,W,317.0,4.0,4.0,446.0250000000001,4
871,8,Calming - Three Back Task,Y,602.0,3.0,4.0,448.0585000000001,4
872,8,Calming - Three Back Task,F,295.0,3.0,3.0,450.0905,4
873,8,Calming - Three Back Task,L,376.0,3.0,4.0,452.1245000000001,4
874,8,Calming - Three Back Task,Y,381.0,4.0,4.0,454.174,4
875,8,Calming - Three Back Task,U,353.0,3.0,3.0,456.22350000000006,4
876,8,Calming - Three Back Task,L,236.0,3.0,4.0,458.25700000000006,4
877,8,Calming - Three Back Task,I,345.0,3.0,3.0,460.2895000000001,4
878,8,Calming - Three Back Task,B,685.0,3.0,3.0,462.3225,4
879,8,Calming - Three Back Task,T,364.0,3.0,3.0,464.374,4
880,10,Calming - Three Back Task,E,0.0,3.0,,496.4850000000001,4
881,10,Calming - Three Back Task,G,0.0,3.0,,498.5675000000001,4
882,10,Calming - Three Back Task,S,0.0,3.0,,500.634,4
883,10,Calming - Three Back Task,J,2.0,3.0,3.0,502.7175,4
884,10,Calming - Three Back Task,Z,109.0,3.0,3.0,504.75,4
885,10,Calming - Three Back Task,Q,118.0,3.0,3.0,506.7835,4
886,10,Calming - Three Back Task,W,165.0,3.0,3.0,508.81650000000013,4
887,10,Calming - Three Back Task,K,674.0,3.0,3.0,510.84950000000003,4
888,10,Calming - Three Back Task,Q,1200.0,3.0,4.0,512.8825000000002,4
889,10,Calming - Three Back Task,S,458.0,3.0,3.0,514.9155000000001,4
890,10,Calming - Three Back Task,M,389.0,3.0,3.0,516.9655,4
891,10,Calming - Three Back Task,Q,1190.0,3.0,4.0,518.998,4
892,10,Calming - Three Back Task,S,1232.0,4.0,4.0,521.0310000000002,4
893,10,Calming - Three Back Task,F,984.0,4.0,3.0,523.0645000000002,4
894,10,Calming - Three Back Task,Q,342.0,4.0,4.0,525.115,4
895,10,Calming - Three Back Task,X,255.0,3.0,3.0,527.1815000000001,4
896,10,Calming - Three Back Task,F,702.0,4.0,4.0,529.2485000000001,4
897,10,Calming - Three Back Task,K,0.0,3.0,,531.315,4
898,10,Calming - Three Back Task,X,608.0,3.0,4.0,533.4640000000002,4
899,10,Calming - Three Back Task,K,372.0,3.0,3.0,535.5305000000001,4
900,10,Calming - Three Back Task,R,452.0,3.0,3.0,537.597,4
901,10,Calming - Three Back Task,X,557.0,4.0,4.0,539.6465000000001,4
902,11,Calming - One Back Task,B,0.0,3.0,,556.694,4
903,11,Calming - One Back Task,B,29.0,4.0,4.0,558.8770000000002,4
904,11,Calming - One Back Task,V,34.0,3.0,3.0,560.9265,4
905,11,Calming - One Back Task,P,431.0,3.0,3.0,562.9590000000001,4
906,11,Calming - One Back Task,P,471.0,4.0,4.0,565.0260000000001,4
907,11,Calming - One Back Task,Q,367.0,3.0,3.0,567.1255000000001,4
908,11,Calming - One Back Task,E,112.0,3.0,4.0,569.1255000000001,4
909,11,Calming - One Back Task,E,408.0,4.0,4.0,571.1915000000001,4
910,11,Calming - One Back Task,M,417.0,3.0,3.0,573.2250000000001,4
911,11,Calming - One Back Task,M,438.0,4.0,4.0,575.2745,4
912,11,Calming - One Back Task,M,6.0,4.0,4.0,577.3405,4
913,11,Calming - One Back Task,T,242.0,3.0,3.0,579.4080000000001,4
914,11,Calming - One Back Task,E,472.0,3.0,3.0,581.4735000000001,4
915,11,Calming - One Back Task,R,453.0,3.0,3.0,583.5735,4
916,11,Calming - One Back Task,X,23.0,3.0,3.0,585.6565,4
917,11,Calming - One Back Task,E,110.0,3.0,3.0,587.723,4
918,11,Calming - One Back Task,L,107.0,3.0,3.0,589.789,4
919,11,Calming - One Back Task,B,134.0,3.0,3.0,591.8390000000002,4
920,11,Calming - One Back Task,R,308.0,3.0,3.0,593.905,4
921,11,Calming - One Back Task,W,425.0,3.0,3.0,595.972,4
922,11,Calming - One Back Task,W,362.0,4.0,4.0,598.0550000000001,4
923,11,Calming - One Back Task,I,304.0,3.0,3.0,600.0550000000001,4
924,12,Calming - One Back Task,I,0.0,3.0,,617.153,4
925,12,Calming - One Back Task,T,0.0,3.0,,619.3195000000001,4
926,12,Calming - One Back Task,H,62.0,3.0,3.0,621.4345000000001,4
927,12,Calming - One Back Task,H,459.0,4.0,4.0,623.4845,4
928,12,Calming - One Back Task,Y,37.0,3.0,3.0,625.5840000000001,4
929,12,Calming - One Back Task,G,443.0,3.0,3.0,627.6510000000001,4
930,12,Calming - One Back Task,G,76.0,4.0,4.0,629.7345,4
931,12,Calming - One Back Task,G,4.0,4.0,4.0,631.8000000000002,4
932,12,Calming - One Back Task,Y,21.0,3.0,3.0,633.8675000000001,4
933,12,Calming - One Back Task,W,57.0,3.0,3.0,635.9170000000001,4
934,12,Calming - One Back Task,W,402.0,4.0,4.0,638.0005000000001,4
935,12,Calming - One Back Task,U,191.0,3.0,3.0,640.049,4
936,12,Calming - One Back Task,A,454.0,3.0,3.0,642.0995,4
937,12,Calming - One Back Task,U,404.0,3.0,3.0,644.1655000000001,4
938,12,Calming - One Back Task,R,488.0,3.0,3.0,646.1990000000001,4
939,12,Calming - One Back Task,W,372.0,3.0,3.0,648.315,4
940,12,Calming - One Back Task,P,166.0,3.0,3.0,650.298,4
941,12,Calming - One Back Task,Q,368.0,3.0,3.0,652.3645000000001,4
942,12,Calming - One Back Task,C,471.0,3.0,3.0,654.3980000000001,4
943,12,Calming - One Back Task,A,146.0,3.0,3.0,656.5145,4
944,12,Calming - One Back Task,A,444.0,4.0,4.0,658.5800000000002,4
945,12,Calming - One Back Task,L,171.0,3.0,3.0,660.6465000000001,4
946,13,Calming - Three Back Task,A,0.0,3.0,,677.711,4
947,13,Calming - Three Back Task,H,0.0,3.0,,679.827,4
948,13,Calming - Three Back Task,U,0.0,3.0,,681.9605000000001,4
949,13,Calming - Three Back Task,J,265.0,3.0,3.0,684.077,4
950,13,Calming - Three Back Task,V,342.0,3.0,3.0,686.1265000000001,4
951,13,Calming - Three Back Task,N,209.0,3.0,3.0,688.1760000000002,4
952,13,Calming - Three Back Task,J,428.0,3.0,4.0,690.2435,4
953,13,Calming - Three Back Task,V,486.0,4.0,4.0,692.3100000000002,4
954,13,Calming - Three Back Task,N,578.0,4.0,4.0,694.3590000000002,4
955,13,Calming - Three Back Task,U,567.0,3.0,3.0,696.4265,4
956,13,Calming - Three Back Task,V,988.0,4.0,4.0,698.4925000000001,4
957,13,Calming - Three Back Task,E,615.0,3.0,4.0,700.5595000000001,4
958,13,Calming - Three Back Task,D,224.0,3.0,3.0,702.642,4
959,13,Calming - Three Back Task,X,330.0,3.0,3.0,704.7250000000001,4
960,13,Calming - Three Back Task,Q,294.0,3.0,4.0,706.7415000000001,4
961,13,Calming - Three Back Task,O,304.0,3.0,3.0,708.8075000000001,4
962,13,Calming - Three Back Task,X,797.0,4.0,4.0,710.8755000000001,4
963,13,Calming - Three Back Task,N,179.0,3.0,4.0,712.9405000000002,4
964,13,Calming - Three Back Task,O,549.0,4.0,3.0,715.0065,4
965,13,Calming - Three Back Task,P,444.0,3.0,3.0,717.0900000000001,4
966,13,Calming - Three Back Task,T,291.0,3.0,3.0,719.1570000000002,4
967,13,Calming - Three Back Task,W,242.0,3.0,3.0,721.2225000000001,4
968,14,Calming - Three Back Task,X,0.0,3.0,,738.2865000000002,4
969,14,Calming - Three Back Task,K,0.0,3.0,,740.4195,4
970,14,Calming - Three Back Task,O,0.0,3.0,,742.5025,4
971,14,Calming - Three Back Task,X,457.0,4.0,4.0,744.586,4
972,14,Calming - Three Back Task,K,306.0,4.0,4.0,746.6190000000001,4
973,14,Calming - Three Back Task,J,311.0,3.0,3.0,748.6685,4
974,14,Calming - Three Back Task,M,233.0,3.0,3.0,750.7015000000001,4
975,14,Calming - Three Back Task,G,249.0,3.0,3.0,752.7345,4
976,14,Calming - Three Back Task,Y,86.0,3.0,3.0,754.7675000000002,4
977,14,Calming - Three Back Task,M,984.0,3.0,4.0,756.818,4
978,14,Calming - Three Back Task,K,708.0,3.0,4.0,758.885,4
979,14,Calming - Three Back Task,E,354.0,3.0,3.0,760.9175,4
980,14,Calming - Three Back Task,S,65.0,3.0,3.0,762.9505000000001,4
981,14,Calming - Three Back Task,K,500.0,4.0,3.0,764.9830000000002,4
982,14,Calming - Three Back Task,E,0.0,4.0,,767.0160000000001,4
983,14,Calming - Three Back Task,F,454.0,3.0,4.0,769.0985000000001,4
984,14,Calming - Three Back Task,P,579.0,3.0,3.0,771.1320000000001,4
985,14,Calming - Three Back Task,J,373.0,3.0,3.0,773.165,4
986,14,Calming - Three Back Task,F,279.0,4.0,4.0,775.2150000000001,4
987,14,Calming - Three Back Task,N,5.0,3.0,3.0,777.248,4
988,14,Calming - Three Back Task,L,169.0,3.0,3.0,779.2810000000002,4
989,14,Calming - Three Back Task,T,376.0,3.0,3.0,781.3140000000001,4
990,15,Calming - One Back Task,V,0.0,3.0,,798.396,4
991,15,Calming - One Back Task,J,0.0,3.0,,800.4950000000001,4
992,15,Calming - One Back Task,U,414.0,3.0,3.0,802.596,4
993,15,Calming - One Back Task,J,748.0,3.0,3.0,804.5610000000001,4
994,15,Calming - One Back Task,J,190.0,4.0,4.0,806.594,4
995,15,Calming - One Back Task,J,202.0,4.0,4.0,808.6275,4
996,15,Calming - One Back Task,K,494.0,3.0,3.0,810.6600000000001,4
997,15,Calming - One Back Task,K,34.0,3.0,4.0,812.7605000000001,4
998,15,Calming - One Back Task,F,461.0,3.0,3.0,814.7935,4
999,15,Calming - One Back Task,F,380.0,4.0,4.0,816.8765000000001,4
1000,15,Calming - One Back Task,M,447.0,3.0,3.0,818.8765000000001,4
1001,15,Calming - One Back Task,B,0.0,3.0,,820.9260000000002,4
1002,15,Calming - One Back Task,O,420.0,3.0,3.0,823.0260000000001,4
1003,15,Calming - One Back Task,B,168.0,3.0,3.0,825.058,4
1004,15,Calming - One Back Task,W,494.0,3.0,3.0,827.1255000000001,4
1005,15,Calming - One Back Task,Z,318.0,3.0,3.0,829.2240000000002,4
1006,15,Calming - One Back Task,Z,198.0,4.0,3.0,831.124,4
1007,15,Calming - One Back Task,Y,307.0,3.0,3.0,832.8735000000001,4
1008,15,Calming - One Back Task,Z,622.0,3.0,3.0,834.9070000000002,4
1009,15,Calming - One Back Task,E,463.0,3.0,3.0,836.94,4
1010,15,Calming - One Back Task,A,366.0,3.0,3.0,838.973,4
1011,15,Calming - One Back Task,A,225.0,4.0,4.0,840.9225000000001,4
1012,16,Calming - Three Back Task,J,0.0,3.0,,857.9705000000001,4
1013,16,Calming - Three Back Task,O,0.0,3.0,,860.037,4
1014,16,Calming - Three Back Task,X,0.0,3.0,,862.1035000000002,4
1015,16,Calming - Three Back Task,V,110.0,3.0,3.0,864.1695,4
1016,16,Calming - Three Back Task,X,26.0,3.0,4.0,866.2025000000001,4
1017,16,Calming - Three Back Task,Y,227.0,3.0,4.0,868.2355,4
1018,16,Calming - Three Back Task,G,369.0,3.0,3.0,870.2685000000001,4
1019,16,Calming - Three Back Task,A,287.0,3.0,4.0,872.2185000000002,4
1020,16,Calming - Three Back Task,C,697.0,3.0,3.0,874.085,4
1021,16,Calming - Three Back Task,G,874.0,4.0,3.0,876.1180000000002,4
1022,16,Calming - Three Back Task,O,1111.0,4.0,3.0,878.1510000000001,4
1023,16,Calming - Three Back Task,L,539.0,3.0,3.0,880.184,4
1024,16,Calming - Three Back Task,H,542.0,3.0,3.0,882.2170000000001,4
1025,16,Calming - Three Back Task,O,458.0,4.0,3.0,884.2505000000001,4
1026,16,Calming - Three Back Task,Y,1205.0,3.0,3.0,886.2665000000002,4
1027,16,Calming - Three Back Task,H,562.0,4.0,3.0,888.3000000000002,4
1028,16,Calming - Three Back Task,I,275.0,3.0,4.0,890.3330000000001,4
1029,16,Calming - Three Back Task,N,279.0,3.0,3.0,892.366,4
1030,16,Calming - Three Back Task,I,203.0,3.0,4.0,894.3989999999999,4
1031,16,Calming - Three Back Task,D,408.0,3.0,4.0,896.4320000000002,4
1032,16,Calming - Three Back Task,N,195.0,4.0,4.0,898.4650000000001,4
1033,16,Calming - Three Back Task,W,370.0,3.0,3.0,900.2314999999999,4
1034,17,Calming - One Back Task,I,0.0,3.0,,917.2795000000001,4
1035,17,Calming - One Back Task,T,100.0,3.0,3.0,919.346,4
1036,17,Calming - One Back Task,H,0.0,3.0,,921.3789999999999,4
1037,17,Calming - One Back Task,H,36.0,4.0,4.0,923.4450000000002,4
1038,17,Calming - One Back Task,Y,403.0,3.0,3.0,925.4785000000002,4
1039,17,Calming - One Back Task,G,226.0,3.0,3.0,927.5115000000001,4
1040,17,Calming - One Back Task,G,401.0,4.0,4.0,929.5445,4
1041,17,Calming - One Back Task,G,478.0,4.0,4.0,931.511,4
1042,17,Calming - One Back Task,Y,457.0,3.0,3.0,933.5770000000002,4
1043,17,Calming - One Back Task,W,428.0,3.0,3.0,935.6105000000002,4
1044,17,Calming - One Back Task,W,32.0,4.0,4.0,937.6100000000001,4
1045,17,Calming - One Back Task,U,23.0,3.0,3.0,939.643,4
1046,17,Calming - One Back Task,A,236.0,3.0,3.0,941.6759999999999,4
1047,17,Calming - One Back Task,U,404.0,3.0,3.0,943.7094999999999,4
1048,17,Calming - One Back Task,R,446.0,3.0,3.0,945.7425000000003,4
1049,17,Calming - One Back Task,W,475.0,3.0,3.0,947.7755000000002,4
1050,17,Calming - One Back Task,P,370.0,3.0,3.0,949.8085000000001,4
1051,17,Calming - One Back Task,Q,432.0,3.0,3.0,951.7415000000001,4
1052,17,Calming - One Back Task,C,414.0,3.0,3.0,953.7580000000003,4
1053,17,Calming - One Back Task,A,384.0,3.0,3.0,955.7575000000002,4
1054,17,Calming - One Back Task,A,377.0,4.0,4.0,957.7240000000002,4
1055,17,Calming - One Back Task,L,459.0,3.0,3.0,959.6570000000002,4
1056,1,Vexing - One Back Task,L,0.0,3.0,,1101.739,4
1057,1,Vexing - One Back Task,Q,750.0,3.0,3.0,1103.7885,4
1058,1,Vexing - One Back Task,U,431.0,3.0,3.0,1105.8215,4
1059,1,Vexing - One Back Task,O,416.0,3.0,3.0,1107.8215,4
1060,1,Vexing - One Back Task,U,356.0,3.0,3.0,1109.8045000000002,4
1061,1,Vexing - One Back Task,U,447.0,4.0,4.0,1111.721,4
1062,1,Vexing - One Back Task,H,471.0,3.0,3.0,1113.737,4
1063,1,Vexing - One Back Task,V,356.0,3.0,3.0,1115.7705,4
1064,1,Vexing - One Back Task,K,69.0,3.0,3.0,1117.6865000000003,4
1065,1,Vexing - One Back Task,K,491.0,4.0,4.0,1119.7195000000002,4
1066,1,Vexing - One Back Task,K,460.0,4.0,4.0,1121.7694999999999,4
1067,1,Vexing - One Back Task,B,30.0,3.0,3.0,1123.786,4
1068,1,Vexing - One Back Task,R,447.0,3.0,3.0,1125.819,4
1069,1,Vexing - One Back Task,F,314.0,4.0,3.0,1127.8355000000001,4
1070,1,Vexing - One Back Task,F,387.0,4.0,4.0,1129.7185,4
1071,1,Vexing - One Back Task,C,97.0,3.0,3.0,1131.6685000000002,4
1072,1,Vexing - One Back Task,G,430.0,3.0,3.0,1133.7015000000001,4
1073,1,Vexing - One Back Task,X,105.0,3.0,3.0,1135.701,4
1074,1,Vexing - One Back Task,F,253.0,3.0,3.0,1137.734,4
1075,1,Vexing - One Back Task,M,381.0,3.0,3.0,1139.5505000000003,4
1076,1,Vexing - One Back Task,X,72.0,3.0,3.0,1141.5005,4
1077,1,Vexing - One Back Task,F,404.0,3.0,3.0,1143.5335,4
1078,2,Vexing - Three Back Task,Z,0.0,3.0,,1160.5145000000002,4
1079,2,Vexing - Three Back Task,U,0.0,3.0,,1162.5639999999999,4
1080,2,Vexing - Three Back Task,F,0.0,3.0,,1164.614,4
1081,2,Vexing - Three Back Task,Z,498.0,3.0,4.0,1166.6635,4
1082,2,Vexing - Three Back Task,B,273.0,3.0,3.0,1168.7135000000003,4
1083,2,Vexing - Three Back Task,L,1225.0,3.0,3.0,1170.7465000000002,4
1084,2,Vexing - Three Back Task,K,393.0,3.0,3.0,1172.7795,4
1085,2,Vexing - Three Back Task,C,167.0,3.0,3.0,1174.8125,4
1086,2,Vexing - Three Back Task,L,423.0,3.0,4.0,1176.8455,4
1087,2,Vexing - Three Back Task,J,444.0,3.0,3.0,1178.879,4
1088,2,Vexing - Three Back Task,G,22.0,3.0,3.0,1180.9120000000003,4
1089,2,Vexing - Three Back Task,F,277.0,3.0,3.0,1182.9450000000002,4
1090,2,Vexing - Three Back Task,J,397.0,4.0,3.0,1184.978,4
1091,2,Vexing - Three Back Task,G,199.0,4.0,4.0,1187.011,4
1092,2,Vexing - Three Back Task,H,799.0,3.0,4.0,1189.0439999999999,4
1093,2,Vexing - Three Back Task,E,264.0,3.0,3.0,1191.0774999999999,4
1094,2,Vexing - Three Back Task,W,1250.0,3.0,3.0,1193.1105000000002,4
1095,2,Vexing - Three Back Task,N,0.0,3.0,,1195.1435000000001,4
1096,2,Vexing - Three Back Task,X,277.0,3.0,4.0,1197.2095,4
1097,2,Vexing - Three Back Task,W,202.0,4.0,3.0,1199.243,4
1098,2,Vexing - Three Back Task,N,473.0,4.0,4.0,1201.2760000000003,4
1099,2,Vexing - Three Back Task,X,343.0,4.0,4.0,1203.3090000000002,4
1100,3,Vexing - One Back Task,Y,0.0,3.0,,1220.357,4
1101,3,Vexing - One Back Task,E,161.0,3.0,3.0,1222.4234999999999,4
1102,3,Vexing - One Back Task,A,143.0,3.0,3.0,1224.4565000000002,4
1103,3,Vexing - One Back Task,A,387.0,4.0,4.0,1226.4895000000001,4
1104,3,Vexing - One Back Task,V,39.0,4.0,3.0,1228.4560000000001,4
1105,3,Vexing - One Back Task,X,394.0,4.0,3.0,1230.489,4
1106,3,Vexing - One Back Task,X,370.0,4.0,4.0,1232.4555,4
1107,3,Vexing - One Back Task,S,0.0,3.0,,1234.4050000000002,4
1108,3,Vexing - One Back Task,G,109.0,3.0,3.0,1236.4715,4
1109,3,Vexing - One Back Task,P,420.0,3.0,3.0,1238.5045,4
1110,3,Vexing - One Back Task,Y,379.0,3.0,3.0,1240.504,4
1111,3,Vexing - One Back Task,X,4.0,3.0,3.0,1242.4705,4
1112,3,Vexing - One Back Task,P,430.0,3.0,3.0,1244.504,4
1113,3,Vexing - One Back Task,U,380.0,3.0,3.0,1246.52,4
1114,3,Vexing - One Back Task,V,458.0,3.0,3.0,1248.4865,4
